umap_1,umap_2,label
9.706917,4.843473,Lymphocyte
8.961837,5.5464897,Lymphocyte
8.858995,5.442317,Lymphocyte
10.036525,4.913406,Lymphocyte
10.276449,4.9425893,Lymphocyte
10.242695,5.4853406,Lymphocyte
8.826053,5.50718,Lymphocyte
9.480742,5.6782804,Lymphocyte
10.060405,5.431223,Lymphocyte
10.061666,4.7357054,Lymphocyte
10.183028,5.262443,Lymphocyte
11.29157,4.5486827,Lymphocyte
-1.6499244,18.86897,Lymphocyte
8.73209,5.476636,Lymphocyte
10.1998205,5.3711543,Lymphocyte
9.212526,5.607708,Lymphocyte
9.859482,5.0531406,Lymphocyte
9.927148,4.7722344,Lymphocyte
9.622118,5.111087,Lymphocyte
11.238424,4.654862,Lymphocyte
9.972097,5.489899,Lymphocyte
11.018298,4.745467,Lymphocyte
9.85895,5.1001434,Lymphocyte
10.225241,5.387547,Lymphocyte
11.2845,4.549887,Lymphocyte
10.509558,4.9270415,Lymphocyte
10.297787,5.100178,Lymphocyte
8.718651,5.646695,Lymphocyte
9.410508,4.9764395,Lymphocyte
9.267265,5.5912824,Lymphocyte
10.427641,4.979187,Lymphocyte
10.445737,5.309526,Lymphocyte
9.791904,4.9279423,Lymphocyte
8.769938,5.4238563,Lymphocyte
10.786812,4.8606553,Lymphocyte
10.008455,4.674964,Lymphocyte
10.065957,4.794449,Lymphocyte
11.353566,4.4899282,Lymphocyte
10.904455,4.922642,Lymphocyte
9.839611,5.0336685,Lymphocyte
10.386573,4.6622567,Lymphocyte
10.942973,4.784597,Lymphocyte
10.232663,5.170588,Lymphocyte
10.955783,4.8066974,Lymphocyte
9.451175,5.2212462,Lymphocyte
8.717578,5.52965,Lymphocyte
9.54938,5.680048,Lymphocyte
11.0633,4.7385283,Lymphocyte
9.851646,5.52641,Lymphocyte
9.301092,5.4445,Lymphocyte
8.823929,5.423362,Lymphocyte
9.772146,5.63352,Lymphocyte
11.384812,4.468076,Lymphocyte
10.197274,4.6551933,Lymphocyte
10.299055,4.803142,Lymphocyte
11.363922,4.383433,Lymphocyte
9.702435,5.6087956,Lymphocyte
9.266508,5.4980106,Lymphocyte
10.254348,5.303764,Lymphocyte
6.6030893,6.932143,Lymphocyte
9.889981,5.517199,Lymphocyte
9.598312,5.4289913,Lymphocyte
8.899989,5.5692086,Lymphocyte
10.450282,5.099711,Lymphocyte
9.710563,4.976122,Lymphocyte
10.210537,5.0604463,Lymphocyte
10.049663,5.2076454,Lymphocyte
10.285529,5.268904,Lymphocyte
9.330507,5.49724,Lymphocyte
9.642837,5.049952,Lymphocyte
9.267089,5.525616,Lymphocyte
9.33848,5.1519127,Lymphocyte
10.453993,4.8874087,Lymphocyte
9.380327,5.3467216,Lymphocyte
9.392022,5.783097,Lymphocyte
10.132257,4.6031113,Lymphocyte
8.998576,5.575899,Lymphocyte
10.663456,5.311816,Lymphocyte
8.906242,5.213173,Lymphocyte
9.864372,4.7463727,Lymphocyte
11.084231,4.8211017,Lymphocyte
9.678005,4.727542,Lymphocyte
9.835342,4.84571,Lymphocyte
-1.566862,18.750221,Lymphocyte
9.330198,5.4405413,Lymphocyte
8.677537,5.4823084,Lymphocyte
9.42022,5.228567,Lymphocyte
10.787138,4.766101,Lymphocyte
10.828785,4.7116866,Lymphocyte
9.788275,4.7412844,Lymphocyte
-1.6451067,18.869038,Lymphocyte
10.223567,4.634692,Lymphocyte
9.100004,5.6277966,Lymphocyte
8.780767,5.543646,Lymphocyte
-1.8411523,18.926222,Lymphocyte
9.42741,4.9824257,Lymphocyte
10.061645,4.9835553,Lymphocyte
11.373773,4.480208,Lymphocyte
9.588337,5.4170775,Lymphocyte
8.839512,5.4387035,Lymphocyte
8.955321,5.183843,Lymphocyte
9.737672,5.0858474,Lymphocyte
-1.8917186,18.87566,Lymphocyte
10.634289,4.8323393,Lymphocyte
10.161758,4.9956565,Lymphocyte
9.057725,5.169494,Lymphocyte
9.926523,5.158833,Lymphocyte
9.710669,4.7836885,Lymphocyte
10.323199,5.473458,Lymphocyte
9.68094,5.4423094,Lymphocyte
10.266714,4.6293964,Lymphocyte
8.936473,5.5902157,Lymphocyte
10.059764,4.782177,Lymphocyte
9.753972,5.388078,Lymphocyte
11.360492,4.4960666,Lymphocyte
10.965155,4.7360735,Lymphocyte
-1.5741923,18.816732,Lymphocyte
9.060702,5.064279,Lymphocyte
8.891039,5.5354595,Lymphocyte
10.474695,4.949728,Lymphocyte
10.26505,5.068992,Lymphocyte
10.130067,4.791349,Lymphocyte
8.874293,5.4791517,Lymphocyte
10.332153,4.9605327,Lymphocyte
9.544964,5.436438,Lymphocyte
9.777638,5.6728907,Lymphocyte
9.914307,5.6188016,Lymphocyte
-1.7126222,18.863686,Lymphocyte
8.890054,5.5616345,Lymphocyte
10.3272915,4.89497,Lymphocyte
11.061145,4.7082777,Lymphocyte
9.159244,5.0579543,Lymphocyte
9.652233,4.9593678,Lymphocyte
10.727081,5.2865696,Lymphocyte
11.273287,4.5481896,Lymphocyte
11.373749,4.497441,Lymphocyte
9.854881,5.100673,Lymphocyte
10.836003,4.794871,Lymphocyte
9.361543,5.579413,Lymphocyte
9.027052,5.171385,Lymphocyte
10.435638,5.5575314,Lymphocyte
9.957319,5.1791472,Lymphocyte
9.200321,5.0642138,Lymphocyte
10.9095335,5.029345,Lymphocyte
11.309548,4.5003686,Lymphocyte
10.6081915,4.719333,Lymphocyte
10.717345,4.7912083,Lymphocyte
10.765076,4.905483,Lymphocyte
9.383475,4.9620194,Lymphocyte
9.51481,5.0002117,Lymphocyte
9.528616,4.882613,Lymphocyte
4.819385,7.8983803,Lymphocyte
9.817421,5.4929276,Lymphocyte
6.4094043,6.992599,Lymphocyte
11.091161,4.7336617,Lymphocyte
9.749205,5.5546827,Lymphocyte
9.761688,4.7158947,Lymphocyte
11.363557,4.4653416,Lymphocyte
10.384535,4.7376823,Lymphocyte
9.739344,5.730685,Lymphocyte
-1.8010625,18.852806,Lymphocyte
9.922093,5.0912204,Lymphocyte
9.672794,5.731315,Lymphocyte
8.841136,5.5762005,Lymphocyte
10.399704,4.7251153,Lymphocyte
9.71725,5.7578783,Lymphocyte
9.845178,5.661588,Lymphocyte
11.273923,4.578465,Lymphocyte
10.522639,5.2265596,Lymphocyte
11.354479,4.5165663,Lymphocyte
9.801674,4.785581,Lymphocyte
10.323837,5.265607,Lymphocyte
11.369998,4.466677,Lymphocyte
10.228505,5.1666746,Lymphocyte
10.157771,4.9236712,Lymphocyte
10.034004,5.7194843,Lymphocyte
9.9218855,5.142589,Lymphocyte
9.899337,5.457782,Lymphocyte
4.1838536,11.8169565,Lymphocyte
11.481816,5.5126553,Lymphocyte
9.309152,5.574357,Lymphocyte
11.342563,4.536964,Lymphocyte
9.274094,5.628047,Lymphocyte
10.418927,5.0646515,Lymphocyte
9.463443,4.925585,Lymphocyte
9.474208,5.5245047,Lymphocyte
10.79722,4.9139166,Lymphocyte
10.19301,5.24753,Lymphocyte
9.80837,5.8045597,Lymphocyte
10.044146,5.318824,Lymphocyte
10.256264,4.997032,Lymphocyte
9.811535,5.4231277,Lymphocyte
8.684831,5.469441,Lymphocyte
9.030769,5.0357018,Lymphocyte
9.06244,5.402534,Lymphocyte
10.241374,5.3544235,Lymphocyte
9.365535,5.1866255,Lymphocyte
10.398284,4.7373466,Lymphocyte
9.602013,5.722863,Lymphocyte
-1.5650585,18.811115,Lymphocyte
10.004726,4.86884,Lymphocyte
10.058223,4.6427464,Lymphocyte
9.869295,5.2125473,Lymphocyte
10.809637,4.8564167,Lymphocyte
9.912503,4.9940286,Lymphocyte
9.912604,5.5377297,Lymphocyte
9.585852,5.541176,Lymphocyte
11.292447,4.581777,Lymphocyte
9.081017,4.9756446,Lymphocyte
9.841602,5.2281313,Lymphocyte
10.992858,4.609231,Lymphocyte
9.6316805,5.622054,Lymphocyte
10.703808,5.3436017,Lymphocyte
11.371328,4.4586287,Lymphocyte
11.379645,4.4781904,Lymphocyte
9.260184,5.629102,Lymphocyte
8.601597,5.37223,Lymphocyte
9.661964,5.671964,Lymphocyte
10.746153,4.857142,Lymphocyte
11.357234,4.600829,Lymphocyte
7.902168,9.27939,Lymphocyte
9.4212475,5.181954,Lymphocyte
10.563282,4.9497485,Lymphocyte
8.648901,8.590123,Lymphocyte
10.74346,4.763778,Lymphocyte
10.4405,4.611709,Lymphocyte
9.352839,5.552926,Lymphocyte
8.95824,5.496731,Lymphocyte
11.239537,4.4966235,Lymphocyte
9.907767,5.084788,Lymphocyte
9.302901,5.44229,Lymphocyte
4.925874,7.946636,Lymphocyte
11.378548,4.4586244,Lymphocyte
9.666293,5.0049887,Lymphocyte
10.9513035,5.071377,Lymphocyte
9.714362,5.7752695,Lymphocyte
10.034387,5.0416355,Lymphocyte
10.755451,4.972341,Lymphocyte
10.242452,5.1180325,Lymphocyte
8.903821,5.5940065,Lymphocyte
9.460092,5.5370607,Lymphocyte
10.356197,5.3574986,Lymphocyte
9.071406,5.585106,Lymphocyte
9.6439495,5.743385,Lymphocyte
10.348004,4.8525405,Lymphocyte
9.503861,4.8801155,Lymphocyte
8.899513,5.610407,Lymphocyte
9.773071,5.6772494,Lymphocyte
9.131758,5.5704317,Lymphocyte
10.0673485,4.812265,Lymphocyte
9.0720415,5.06092,Lymphocyte
9.494656,5.2485166,Lymphocyte
10.179914,5.421728,Lymphocyte
9.907224,5.609317,Lymphocyte
9.170692,5.509778,Lymphocyte
9.581465,5.6265626,Lymphocyte
8.704805,5.494348,Lymphocyte
-1.4780691,18.827433,Lymphocyte
11.284163,4.517148,Lymphocyte
10.123746,5.2017293,Lymphocyte
10.8411045,4.91727,Lymphocyte
10.908542,4.7623224,Lymphocyte
9.324168,5.1066465,Lymphocyte
8.635879,5.489392,Lymphocyte
10.574129,5.2871447,Lymphocyte
9.620765,5.038865,Lymphocyte
8.534677,5.4355145,Lymphocyte
9.190216,5.5271883,Lymphocyte
11.463369,4.4593167,Lymphocyte
10.56489,4.86501,Lymphocyte
9.750852,5.0279555,Lymphocyte
10.085115,4.6690445,Lymphocyte
9.167358,5.7164383,Lymphocyte
10.105915,5.293851,Lymphocyte
10.711598,5.004933,Lymphocyte
8.270134,8.257163,Lymphocyte
9.523604,4.8733687,Lymphocyte
9.318193,5.564574,Lymphocyte
10.013803,4.6713476,Lymphocyte
-1.6605655,18.8916,Lymphocyte
11.1586,4.6112084,Lymphocyte
9.651184,5.46973,Lymphocyte
9.592538,4.9442935,Lymphocyte
10.259813,4.766132,Lymphocyte
10.13751,4.9113,Lymphocyte
11.430841,4.4039717,Lymphocyte
9.627544,5.2656326,Lymphocyte
10.603222,4.847019,Lymphocyte
8.82545,5.5962076,Lymphocyte
8.670782,5.3230877,Lymphocyte
10.184301,5.328024,Lymphocyte
10.274249,5.3175006,Lymphocyte
10.084047,5.300611,Lymphocyte
11.299717,4.511673,Lymphocyte
9.116081,5.5576015,Lymphocyte
8.783764,5.592213,Lymphocyte
9.853651,5.15304,Lymphocyte
9.065665,5.122128,Lymphocyte
9.822199,5.3799157,Lymphocyte
11.297367,4.5570645,Lymphocyte
10.676713,5.288187,Lymphocyte
9.732922,5.7410574,Lymphocyte
10.196848,5.0883813,Lymphocyte
10.729567,5.2511454,Lymphocyte
9.907717,5.1668544,Lymphocyte
10.661983,5.005724,Lymphocyte
9.220072,5.526764,Lymphocyte
9.816885,5.1441236,Lymphocyte
10.167899,4.840924,Lymphocyte
8.692075,5.53427,Lymphocyte
10.380737,5.0811286,Lymphocyte
11.087047,4.727769,Lymphocyte
9.794568,5.6090736,Lymphocyte
11.123129,4.6636043,Lymphocyte
10.745239,4.798038,Lymphocyte
9.363711,5.0164056,Lymphocyte
11.384298,4.482652,Lymphocyte
9.76809,5.231136,Lymphocyte
9.552241,5.248592,Lymphocyte
9.483264,5.214083,Lymphocyte
9.272299,5.0076427,Lymphocyte
9.602101,5.6165285,Lymphocyte
9.588211,5.323518,Lymphocyte
10.395357,4.8298764,Lymphocyte
10.005697,4.962192,Lymphocyte
8.996412,5.1487503,Lymphocyte
9.998607,4.821834,Lymphocyte
10.3069725,4.6347175,Lymphocyte
10.345374,4.947134,Lymphocyte
8.784781,5.2486186,Lymphocyte
9.141242,5.8021145,Lymphocyte
10.190624,4.8121896,Lymphocyte
10.575456,5.542885,Lymphocyte
11.440568,4.4235277,Lymphocyte
10.301044,4.7277894,Lymphocyte
10.381427,5.2882223,Lymphocyte
11.282457,4.5628066,Lymphocyte
-2.7531555,18.626587,Lymphocyte
9.824775,4.7403793,Lymphocyte
10.940417,4.792497,Lymphocyte
9.330036,5.4995084,Lymphocyte
9.535662,4.9852176,Lymphocyte
10.05083,4.686588,Lymphocyte
7.8219647,9.434128,Lymphocyte
9.407589,4.9703403,Lymphocyte
8.903481,5.4256725,Lymphocyte
10.093515,4.746509,Lymphocyte
10.129839,4.580776,Lymphocyte
11.344044,4.464182,Lymphocyte
10.902005,4.9015303,Lymphocyte
10.476786,5.2926307,Lymphocyte
9.453632,5.5287585,Lymphocyte
9.706646,5.533442,Lymphocyte
9.407813,5.3357315,Lymphocyte
9.181788,5.461723,Lymphocyte
9.079282,5.4548345,Lymphocyte
9.178529,5.6154695,Lymphocyte
11.214408,4.5371714,Lymphocyte
9.080433,5.622682,Lymphocyte
9.159105,4.9539866,Lymphocyte
9.684976,5.7408023,Lymphocyte
-1.5752437,18.798512,Lymphocyte
10.358825,4.943347,Lymphocyte
9.427534,5.050462,Lymphocyte
11.294539,4.726682,Lymphocyte
10.814134,4.9196095,Lymphocyte
9.127149,5.4351053,Lymphocyte
9.965967,5.2199917,Lymphocyte
5.9827733,9.190886,Lymphocyte
10.560153,5.3124228,Lymphocyte
10.519476,5.199708,Lymphocyte
20.21609,3.795156,Plaquette
20.563623,4.0754066,Plaquette
19.454725,2.70933,Plaquette
19.773304,3.9678767,Plaquette
-3.9795458,3.1964095,Plaquette
19.438437,2.7255774,Plaquette
20.592989,4.880546,Plaquette
19.81704,6.144284,Plaquette
20.45104,5.3197646,Plaquette
20.194494,5.248169,Plaquette
19.958622,4.261074,Plaquette
20.787523,5.332404,Plaquette
-4.499303,3.1275492,Plaquette
20.060963,4.2401485,Plaquette
20.265179,4.3877163,Plaquette
20.007494,4.1696434,Plaquette
19.849337,5.009754,Plaquette
20.401762,4.0940638,Plaquette
20.584494,3.1631927,Plaquette
20.303034,3.030025,Plaquette
19.352375,3.4761884,Plaquette
19.80928,3.9812698,Plaquette
20.457006,4.7602115,Plaquette
19.93232,6.076078,Plaquette
-3.9525077,3.0603228,Plaquette
-4.2771072,3.208681,Plaquette
19.640553,4.4085474,Plaquette
19.774559,4.714175,Plaquette
-4.157244,3.1266806,Plaquette
-4.0407248,3.1785836,Plaquette
20.784752,4.005203,Plaquette
20.97661,4.0785136,Plaquette
19.795488,4.4444137,Plaquette
19.858383,3.8550506,Plaquette
20.12474,3.4510543,Plaquette
20.443148,4.384127,Plaquette
19.743258,3.2537675,Plaquette
20.593788,4.801289,Plaquette
19.796513,5.0534277,Plaquette
19.48692,3.0063334,Plaquette
20.659233,4.74233,Plaquette
19.999474,4.0617385,Plaquette
19.674856,5.2684345,Plaquette
19.683414,4.6483893,Plaquette
19.814566,4.5280204,Plaquette
19.467878,2.6812146,Plaquette
20.797628,4.869463,Plaquette
-3.9900124,3.082293,Plaquette
19.619408,3.1507573,Plaquette
19.573103,3.2738297,Plaquette
19.733624,4.5467167,Plaquette
19.60698,4.133607,Plaquette
20.044628,3.2931137,Plaquette
20.86797,4.2197824,Plaquette
19.428701,2.778202,Plaquette
-4.4069643,3.121138,Plaquette
-3.8031685,3.0086415,Plaquette
19.555227,3.582598,Plaquette
20.033848,3.8904514,Plaquette
19.588223,2.7455359,Plaquette
-4.16114,3.1825566,Plaquette
20.113014,4.3293695,Plaquette
19.770432,4.7818494,Plaquette
20.436266,4.0939984,Plaquette
20.308731,3.3536665,Plaquette
20.31936,3.7872162,Plaquette
19.908197,3.3638666,Plaquette
20.46534,4.6744623,Plaquette
19.631365,4.2726808,Plaquette
20.422468,3.9706857,Plaquette
20.403458,5.2170014,Plaquette
-4.250456,3.200517,Plaquette
19.722906,3.256575,Plaquette
19.52949,4.392921,Plaquette
20.683817,5.1142273,Plaquette
19.905098,5.220368,Plaquette
20.680357,4.142838,Plaquette
19.881796,3.7877164,Plaquette
19.9514,4.022607,Plaquette
19.863983,4.4816074,Plaquette
20.030985,4.0585113,Plaquette
20.439186,3.4128304,Plaquette
20.450579,3.2193668,Plaquette
20.065092,4.0046325,Plaquette
-4.1798515,3.3454778,Plaquette
20.114244,5.427587,Plaquette
19.789654,3.4388766,Plaquette
19.915037,6.00505,Plaquette
-4.0899043,3.1223552,Plaquette
19.52774,2.910326,Plaquette
19.989397,3.871502,Plaquette
20.934502,4.759584,Plaquette
20.458252,3.9503968,Plaquette
20.33996,3.3387709,Plaquette
19.681824,4.501867,Plaquette
19.575157,3.0036945,Plaquette
-3.805652,3.0335026,Plaquette
20.782213,4.152684,Plaquette
-3.9870367,2.967076,Plaquette
20.296047,6.0146813,Plaquette
19.987766,3.1117406,Plaquette
20.057772,3.6055498,Plaquette
-3.8929203,3.0848098,Plaquette
19.635458,4.7993765,Plaquette
19.51599,2.7890098,Plaquette
20.389868,4.277044,Plaquette
19.401375,3.9382272,Plaquette
20.284355,3.631176,Plaquette
20.10211,6.1146836,Plaquette
20.778303,4.374829,Plaquette
19.72131,5.084814,Plaquette
19.844746,4.6698666,Plaquette
20.364311,5.1036267,Plaquette
-4.151042,2.9751165,Plaquette
19.778034,4.5798464,Plaquette
19.94032,4.749761,Plaquette
-4.1573834,3.18054,Plaquette
19.72299,3.9375145,Plaquette
19.605223,3.258851,Plaquette
20.338085,4.462995,Plaquette
19.851694,4.410579,Plaquette
20.908192,4.953602,Plaquette
19.7355,3.9228828,Plaquette
20.065763,4.570324,Plaquette
20.022154,3.7971435,Plaquette
19.818346,5.9826736,Plaquette
19.73888,2.7340195,Plaquette
19.674856,5.0010247,Plaquette
-4.0483675,3.5003111,Plaquette
19.897747,3.1636703,Plaquette
19.674158,4.7562637,Plaquette
19.555077,4.3030343,Plaquette
-4.538558,3.116382,Plaquette
19.548191,3.8046548,Plaquette
-3.9583604,3.154386,Plaquette
20.678473,4.5853353,Plaquette
20.187603,4.886812,Plaquette
-3.9325297,3.0454185,Plaquette
20.929136,4.3388257,Plaquette
20.191912,3.4903896,Plaquette
19.885445,4.0362353,Plaquette
20.907848,3.8677576,Plaquette
19.504501,3.0320745,Plaquette
19.833214,4.658098,Plaquette
20.644041,5.168556,Plaquette
-4.3442173,3.205208,Plaquette
19.830326,4.9389544,Plaquette
20.465843,3.388294,Plaquette
20.606413,4.383902,Plaquette
-4.0992374,3.1009097,Plaquette
19.922432,6.1210413,Plaquette
20.481417,4.169611,Plaquette
20.618034,4.6950946,Plaquette
19.4656,4.9747357,Plaquette
20.879637,4.159362,Plaquette
19.886654,4.321543,Plaquette
20.057585,4.703508,Plaquette
21.018263,5.0292234,Plaquette
20.013454,4.0329633,Plaquette
20.078642,3.349026,Plaquette
20.144623,6.097264,Plaquette
20.128225,4.420268,Plaquette
19.663641,3.543006,Plaquette
-4.4911466,3.190602,Plaquette
20.422733,5.1284413,Plaquette
20.687717,4.184003,Plaquette
19.798643,4.4765387,Plaquette
20.21673,3.5285282,Plaquette
20.465794,4.30453,Plaquette
19.920921,5.0829377,Plaquette
20.319956,3.9531572,Plaquette
19.5375,3.7878401,Plaquette
-3.905616,3.0487561,Plaquette
20.241537,3.7608914,Plaquette
19.473232,2.702619,Plaquette
20.654327,4.9274845,Plaquette
20.178167,3.0826814,Plaquette
20.741894,4.1603327,Plaquette
20.36613,4.811525,Plaquette
-3.9264297,3.051916,Plaquette
20.300549,5.1977415,Plaquette
20.371754,6.0340285,Plaquette
-3.975096,3.325019,Plaquette
20.222712,4.222234,Plaquette
20.602356,4.649793,Plaquette
19.963543,3.121792,Plaquette
19.609013,4.1895056,Plaquette
20.42571,3.402794,Plaquette
20.137655,4.5782466,Plaquette
20.68788,4.7660174,Plaquette
19.923828,4.7122474,Plaquette
20.711655,4.220406,Plaquette
19.61866,4.111811,Plaquette
19.548483,4.867863,Plaquette
20.027613,3.495791,Plaquette
19.714844,4.698208,Plaquette
20.244593,6.032929,Plaquette
20.277224,5.205009,Plaquette
20.494787,4.4969544,Plaquette
20.08954,3.6033983,Plaquette
20.753397,4.121912,Plaquette
20.540232,3.3087747,Plaquette
20.903921,4.6827183,Plaquette
19.794548,6.102876,Plaquette
19.869963,6.091638,Plaquette
20.065134,3.4934077,Plaquette
20.34083,2.91178,Plaquette
20.36232,4.035365,Plaquette
19.83202,6.104119,Plaquette
20.211748,3.4836106,Plaquette
19.748472,4.293678,Plaquette
19.678122,2.8177402,Plaquette
-4.3294005,3.2411416,Plaquette
20.509848,3.297086,Plaquette
19.76587,3.9980977,Plaquette
19.91709,4.6475644,Plaquette
20.40566,4.572959,Plaquette
19.515783,3.1320899,Plaquette
20.03447,3.8032434,Plaquette
19.895292,6.1125846,Plaquette
19.75006,4.0672603,Plaquette
19.56127,3.5180051,Plaquette
20.066137,3.9726472,Plaquette
20.829597,4.447997,Plaquette
19.780188,5.581491,Plaquette
19.696255,4.2407537,Plaquette
20.529137,5.1776,Plaquette
20.594671,3.223823,Plaquette
19.745298,5.300851,Plaquette
19.44158,3.72745,Plaquette
20.568499,3.795819,Plaquette
20.638689,4.7104635,Plaquette
19.890316,6.133008,Plaquette
20.121471,6.0957685,Plaquette
20.823032,4.2416105,Plaquette
19.482882,3.1655262,Plaquette
19.836437,6.1317916,Plaquette
20.670073,5.231244,Plaquette
-1.6127775,-1.9771926,Plaquette
20.507685,3.3676853,Plaquette
19.82272,4.4729695,Plaquette
19.916943,4.3341026,Plaquette
19.783888,5.505147,Plaquette
19.677534,3.194623,Plaquette
-4.3669925,3.1346743,Plaquette
19.918299,3.1432896,Plaquette
20.690302,3.783107,Plaquette
19.900337,4.6022806,Plaquette
19.696947,4.7774606,Plaquette
19.643917,3.0646565,Plaquette
20.627455,4.814571,Plaquette
19.47027,3.5160825,Plaquette
20.85572,5.10876,Plaquette
19.992884,3.7529695,Plaquette
-4.1501064,3.1663632,Plaquette
-3.9811141,3.0336275,Plaquette
20.425737,4.7890854,Plaquette
19.760798,5.609931,Plaquette
20.266926,4.4325438,Plaquette
-4.1498823,3.0414228,Plaquette
19.347862,3.3091125,Plaquette
20.881598,4.818748,Plaquette
-4.0809946,3.0269663,Plaquette
19.365103,2.9765673,Plaquette
20.003336,3.5705643,Plaquette
20.224796,3.797413,Plaquette
20.190649,3.4547174,Plaquette
20.105125,4.918297,Plaquette
20.99613,4.9589067,Plaquette
-4.0769815,3.012105,Plaquette
20.067656,3.5991793,Plaquette
20.295538,5.93638,Plaquette
20.13432,4.457097,Plaquette
20.173117,3.8086996,Plaquette
-4.142256,3.2785704,Plaquette
20.144423,3.2000656,Plaquette
19.951006,6.136728,Plaquette
20.938972,5.152998,Plaquette
20.003237,4.0051727,Plaquette
19.993265,6.141311,Plaquette
21.03793,5.0430923,Plaquette
19.510126,3.2185612,Plaquette
20.056313,3.2429378,Plaquette
-3.8617785,3.0191522,Plaquette
19.449732,2.9707413,Plaquette
-4.087602,3.1918275,Plaquette
20.002672,3.4727886,Plaquette
19.98993,4.7387075,Plaquette
20.36522,3.433911,Plaquette
20.924408,4.177528,Plaquette
20.795422,4.134564,Plaquette
20.382257,3.9881995,Plaquette
20.7159,5.042615,Plaquette
19.531452,3.0877323,Plaquette
19.480326,3.253642,Plaquette
19.716993,5.137873,Plaquette
20.962824,5.1583843,Plaquette
19.970903,4.5154986,Plaquette
19.572773,4.142104,Plaquette
-4.2550707,3.1814313,Plaquette
19.440321,3.066461,Plaquette
20.784908,3.9780846,Plaquette
19.570023,3.632286,Plaquette
-4.1055393,3.3953278,Plaquette
19.460043,2.7987852,Plaquette
20.791588,4.891585,Plaquette
19.517931,4.2172017,Plaquette
20.18237,3.241309,Plaquette
19.870523,4.547526,Plaquette
20.331215,4.8361826,Plaquette
20.331493,4.293215,Plaquette
20.256401,4.0044055,Plaquette
19.872734,4.3601646,Plaquette
19.683668,3.8248014,Plaquette
19.474869,3.099221,Plaquette
19.483917,3.080656,Plaquette
19.863586,3.4822552,Plaquette
20.662918,4.6911855,Plaquette
20.589462,3.814031,Plaquette
20.725204,4.708213,Plaquette
19.450687,3.8780112,Plaquette
20.520412,5.23731,Plaquette
20.59342,4.5855155,Plaquette
19.989353,4.3014255,Plaquette
20.303556,2.9529607,Plaquette
20.598598,3.8436518,Plaquette
19.540562,3.1496444,Plaquette
20.796057,4.1372113,Plaquette
20.205933,4.1459203,Plaquette
19.99125,3.6308007,Plaquette
20.307468,4.230597,Plaquette
19.503788,2.961985,Plaquette
-3.8848422,2.9871807,Plaquette
19.33915,3.2588634,Plaquette
-4.4395366,3.1474044,Plaquette
20.310093,4.8702707,Plaquette
20.076982,3.3826964,Plaquette
-3.9975145,3.0289695,Plaquette
20.173138,4.321623,Plaquette
20.39767,3.8544977,Plaquette
19.932693,3.841627,Plaquette
20.535341,4.2349553,Plaquette
-4.1354637,3.4407735,Plaquette
-3.9872355,3.0155432,Plaquette
-4.4004745,3.1279182,Plaquette
20.379301,3.4628956,Plaquette
20.709383,3.986942,Plaquette
20.370903,4.1739845,Plaquette
-4.187926,3.3459172,Plaquette
20.334938,3.244477,Plaquette
-4.438725,3.1396215,Plaquette
20.581242,3.2191854,Plaquette
-3.9542546,3.0189998,Plaquette
19.882193,4.46454,Plaquette
20.808113,4.325395,Plaquette
19.990503,3.7022774,Plaquette
20.621502,3.2092109,Plaquette
20.216202,3.7655315,Plaquette
19.63619,3.9533947,Plaquette
19.715757,4.27696,Plaquette
21.043558,5.085219,Plaquette
20.946867,4.307133,Plaquette
20.237246,3.6001327,Plaquette
19.40851,3.446476,Plaquette
19.55028,2.7330477,Plaquette
20.928114,4.0085354,Plaquette
20.138447,3.790416,Plaquette
20.102814,4.4992766,Plaquette
19.493975,3.1788275,Plaquette
20.817553,3.9499576,Plaquette
20.20851,5.228328,Plaquette
-4.082462,3.1193922,Plaquette
20.066496,4.5678988,Plaquette
19.924534,6.1525865,Plaquette
20.188457,3.902051,Plaquette
19.710117,5.321739,Plaquette
20.308313,4.8837337,Plaquette
19.715836,5.144536,Plaquette
20.18097,5.433526,Plaquette
-3.981631,3.2981846,Plaquette
19.533018,3.2474337,Plaquette
19.258286,3.941816,Plaquette
21.041754,5.0516696,Plaquette
20.58444,5.0837746,Plaquette
19.993364,3.7464514,Plaquette
19.965538,6.1901236,Plaquette
19.638643,4.3677077,Plaquette
19.592812,3.2427769,Plaquette
19.402466,3.6431797,Plaquette
20.563753,4.8551483,Plaquette
19.873966,4.652255,Plaquette
-4.466737,3.1329794,Plaquette
19.448751,3.1004574,Plaquette
-4.1676207,3.0771804,Plaquette
20.823318,5.2018223,Plaquette
20.302446,5.1496706,Plaquette
20.378735,5.9191713,Plaquette
19.650932,4.675978,Plaquette
20.699083,4.409297,Plaquette
19.904566,4.633253,Plaquette
19.846666,5.3915014,Plaquette
19.950907,4.1432867,Plaquette
20.848742,5.1440105,Plaquette
20.682335,4.940824,Plaquette
-4.100853,3.1261463,Plaquette
19.733519,5.070298,Plaquette
19.43535,3.0999749,Plaquette
-3.9427185,3.1321492,Plaquette
19.42655,2.678637,Plaquette
20.06246,6.112946,Plaquette
19.622686,4.4813924,Plaquette
20.741253,3.6783004,Plaquette
20.436193,3.4326792,Plaquette
19.51609,4.0986447,Plaquette
20.76764,5.2598996,Plaquette
19.580853,3.1519568,Plaquette
20.220695,3.9522378,Plaquette
19.253483,4.1692386,Plaquette
-1.6128079,-1.9772056,Plaquette
20.329973,5.822666,Plaquette
